cycle,cmte_id,cmte_nm,cmte_dsgn,cmte_tp,cmte_pty_affiliation,org_tp,connected_org_nm,cand_id,cand_pty_affiliation,cand_office
2026,C00913715,I BELIEVE IN YOU PAC,D,H,OTH,,PARKER,H6CA49151,REP,H
2026,C00913723,BANKS FOR IL-2,P,H,IND,,NONE,H6IL02371,IND,H
2026,C00913731,POSSIBILITIES PAC,U,V,,,NONE,,,
2026,C00913749,MINNESOTA CHAMPIONS PAC,U,O,,,,,,
2026,C00913756,K2 SPACE CORPORATION POLITICAL ACTION COMMITTEE (K2 SPACE PAC),U,N,,C,K2 SPACE CORPORATION,,,
2026,C00913764,USA PATRIOTS PAC,U,N,,,,,,
2026,C00913772,CIVIC POWER OF CHANGE ACTION FUND,U,V,,,NONE,,,
2026,C00913780,WORKING AMERICANS PUBLIC ACTION COMMITTEE,B,O,,,NONE,,,
2026,C00913798,WILLIAMSON FOR CONGRESS,P,H,DEM,,NONE,H6VA02156,DEM,H
2026,C00913806,SPORTSMEN'S PAC,U,O,,,NONE,,,
2026,C00913814,ANGIE CRAIG VICTORY FUND,J,N,,,NONE,,,
2026,C00913822,TERF THE VOTE,U,N,,,,,,
2026,C00913830,SOUTH DAKOTA ASSOCIATION OF HEALTHCARE ORGANIZATIONS PAC,U,N,,M,SOUTH DAKOTA ASSOCIATION OF HEALTHCARE ORGANIZATIONS,,,
2026,C00913848,KEOHOKALOLE FOR HAWAII,P,H,DEM,,,H6HI01311,DEM,H
2026,C00913855,ROSS FOR US CONGRESS MO 6,P,H,REP,,,H6MO06286,REP,H
2026,C00913863,COMMITTEE TO ELECT LAUREN JEWETT FOR CONGRESS,P,H,DEM,,NONE,H6LA01258,DEM,H
2026,C00913871,ELKIND FOR NEW YORK,P,H,DEM,,NONE,H6NY12164,DEM,H
2026,C00913889,BRIT ROBINSON FOR OFFICE,P,H,DEM,,NONE,H6FL04204,DEM,H
2026,C00913897,LUKE BRONIN FOR CONGRESS,P,H,DEM,,NONE,H6CT01206,DEM,H
2026,C00913905,ELIZABETH ANNE TEMPLE,P,S,REP,,NONE,S6NC00548,REP,S
2026,C00913913,ERIC NIEHAUS FOR CONGRESS,P,H,REP,,,H6TX32142,REP,H
2026,C00913939,FORWARD AMERICA INC.,U,O,,,NONE,,,
2026,C00913947,PINSLEY FOR CONGRESS,P,H,DEM,,NONE,H6PA07170,DEM,H
2026,C00913954,BRIEM FOR CONGRESS,P,H,REP,,,H6OH13265,REP,H
2026,C00913962,LATEEFAH VICTORY FUND,J,N,,,NONE,,,
2026,C00913970,VIRGINIA SENATE VICTORY 2026,J,N,,,NONE,,,
2026,C00913988,XAVIER CARRIGAN FOR IOWA,P,H,DEM,,NONE,H6IA03284,DEM,H
2026,C00913996,WHATLEY FOR SENATE,P,S,REP,,WHATLEY VICTORY COMMITTEE,S6NC00415,REP,S
2026,C00914002,COMMITTEE TO ELECT KEVIN EISELE,P,H,DEM,,NONE,H6CA02275,DEM,H
2026,C00914010,ZAMORA FOR NEW MEXICO,P,H,REP,,NONE,H6NM03083,REP,H
2026,C00914028,NORTH CAROLINA FIRST,D,Q,,,WHATLEY VICTORY COMMITTEE,,,
2026,C00914036,WEST CAUDLE FOR CONGRESS,P,H,DEM,,NONE,H6NC10182,DEM,H
2026,C00914044,FORGE PAC,U,V,,,NONE,,,
2026,C00914051,LANCE WILLIAMS FOR PRESIDENT,P,P,IND,,NONE,P80008121,IND,P
2026,C00914069,AMERICAN COVENANT PAC,U,O,,,NONE,,,
2026,C00914077,THE KEEP AMERICA FIRST COALITION,U,O,,,NONE,,,
2026,C00914085,CHUCK HAND FOR GA,P,H,REP,,,H6GA02156,REP,H
2026,C00914093,JUDY KICKERY HYNES,P,P,REP,,NONE,,,
2026,C00914101,JAMES FELTON KEITH FOR US CONGRESS,P,H,DEM,,NONE,H6NY13220,DEM,H
2026,C00914119,AGER FOR CONGRESS,P,H,DEM,,MAJORITY MAKERS VICTORY FUND,H6NC11248,DEM,H
2026,C00914127,JOSHUA HARTLOPER 2028 FOR PRESIDENT OF THE UNITED STATES,P,P,IND,,JOSHUA HARTLOPER STRATEGIC VENTURES,P80006539,IND,P
2026,C00914135,MITCHELL JACOB FOR CONGRESS,P,H,DEM,,ACTBLUE,H6OK04155,DEM,H
2026,C00914143,CHARLES GAMBARO FOR CONGRESS,P,H,REP,,NONE,H6FL06357,REP,H
2026,C00914150,OPERATION RED STRIKE,J,N,,,NONE,,,
2026,C00914168,GAINES FOR CONGRESS,P,H,REP,,TEAM GAINES,H6GA10175,REP,H
2026,C00914176,WHATLEY VICTORY COMMITTEE,J,N,,,NONE,,,
2026,C00914184,NEVADA SENATE VICTORY,J,N,,,NONE,,,
2026,C00914192,WHITNEY FOR TEXAS,P,H,DEM,,NONE,H6TX35061,DEM,H
2026,C00914200,MARK NAIR FOR CD13,P,H,DEM,,NONE,H6TX13159,DEM,H
2026,C00914218,COMMITTEE TO ELECT RODNEY WALKER,P,S,REP,,NONE,S6AL00468,REP,S
2026,C00914226,NV LAND PAC,U,O,,,,,,
2026,C00914234,PARKSPAC,U,O,,,NONE,,,
2026,C00914242,"MESA COUNTY REPUBLICAN WOMEN, INC.",U,N,,,,,,
2026,C00914259,GOOD GROWTH,U,O,,,NONE,,,
2026,C00914267,TAMEZ FOR CONGRESS,P,H,DEM,,NONE,,,
2026,C00914275,EMERGENT MAJORITY PAC,U,O,,,NONE,,,
2026,C00914283,SQUARE DEAL PAC,D,N,,,,,,
2026,C00914291,SCOTT COUNTY DEMOCRATIC CENTRAL COMMITTEE,U,X,DEM,,NONE,,,
2026,C00914309,MARK SCHEFFLER FOR CONGRESS,P,H,DEM,,NONE,H6WI08197,DEM,H
2026,C00914317,OVERMAN FOR CONGRESS,P,H,DEM,,NONE,H6FL15200,DEM,H
2026,C00914325,KARL FOR CONGRESS,P,H,DEM,,NONE,H6PA03211,DEM,H
2026,C00914333,AMANDA MARIE GREEN FOR CONGRESS,P,H,DEM,,NONE,H6FL02299,DEM,H
2026,C00914341,UNITE FOR OUR FUTURE,U,O,,,NONE,,,
2026,C00914358,NATIONAL FUNERAL DIRECTORS & MORTICIAN POLITICAL ACTION COMMITTEE,U,N,,,NONE,,,
2026,C00914366,NO FAIL MISSION PAC,D,N,,,SCHWARZE,,,
2026,C00914374,LGBT POLITICAL SUPPORT COMMITTEE,U,N,,,,,,
2026,C00914382,CHRISTIAN MENDEZ FOR CONGRESS,P,H,DEM,,NONE,H6CA40366,DEM,H
2026,C00914390,COMMITTEE TO ELECT ADAM DELGADO FOR US SENATE,P,S,DEM,,,S6IL00607,DEM,S
2026,C00914408,CLIMER FOR CONGRESS,P,H,REP,,NONE,H6SC05202,REP,H
2026,C00914416,ZIMPFER FOR COLORADO,P,S,DEM,,,S6CO00465,DEM,S
2026,C00914424,FIGHT FOR A DEMOCRATIC MAJORITY PAC,D,Q,,,,,,
2026,C00914432,A BETTER MAJORITY PAC,U,O,,,NONE,,,
2026,C00914440,HEATH HOWARD FOR CONGRESS,P,H,DEM,,NONE,H6NH01370,DEM,H
2026,C00914457,"ASBERRY, SHAWN DEVIN",P,P,REP,,NONE,P80008113,REP,P
2026,C00914465,AMANDA FOR GEORGIA,P,H,DEM,,NONE,H6GA01158,DEM,H
2026,C00914481,GEORGE FOR CONGRESS,P,H,REP,,NONE,H6CT02196,REP,H
2026,C00914499,DIOS DILLWORTH,P,H,DEM,,NONE,H4MO01209,DEM,H
2026,C00914515,LUCIO FOR CONGRESS,P,H,DEM,,NONE,H6AZ01330,DEM,H
2026,C00914523,BLOMQUIST FOR CONGRESS,P,H,DEM,,NONE,H6MI01267,DEM,H
2026,C00914531,DOOLEY FOR GEORGIA,P,S,REP,,NONE,S6GA00408,REP,S
2026,C00914549,CALDWELL FOR CONGRESS,P,H,DEM,,,H6NC14036,DEM,H
2026,C00914556,MARY ALLEN FOR CONGRESS,P,H,DEM,,,H6IN08293,DEM,H
2026,C00914564,PEOPLE OF THE UNITED STATES COMMITTEE,P,H,REP,,NONE,H6CA04214,REP,H
2026,C00914572,WILD SHEEP FOUNDATION PAC,U,N,,M,,,,
2026,C00914580,DRIVER FOR CHANGE,P,H,DEM,,,H6IL07420,DEM,H
2026,C00914598,"FRIENDS OF DR. JASSER, INC.",P,H,REP,,NONE,H4AZ04115,REP,H
2026,C00914606,JILL MANRIQUE FOR CONGRESS,P,H,DEM,,NONE,H6IL09335,DEM,H
2026,C00914614,"THE BALDWIN INSURANCE GROUP, INC. FEDERAL PAC",U,N,,C,"THE BALDWIN GROUP, INC.",,,
2026,C00914622,OCEAN STATE ANCHOR PAC,U,O,,,,,,
2026,C00914630,AKSHAY INDUSEKAR,P,S,DEM,,NONE,,,
2026,C00914648,ANTHONY PAESANO FOR CONGRESS,P,H,REP,,,H6MI11217,REP,H
2026,C00914655,COMMONWEALTH RESPONSIBILITY PAC,U,O,,,,,,
2026,C00914663,COLE4NH,P,H,REP,,NONE,H6NH01388,REP,H
2026,C00914671,MI DEMOCRATIC 4TH CONGRESSIONAL PAC,U,N,,,NONE,,,
2026,C00914689,TRUST BRIGADE,U,O,,,,,,
2026,C00914697,ATROPOS GROUP INC. PAC,U,N,,C,ATROPOS GROUP INC,,,
2026,C00914705,ADAM NEIL ARAFAT FOR CONGRESS,P,H,DEM,,NONE,H6WA08134,DEM,H
2026,C00914713,ALLINA VENTURE INC,U,V,,,NONE,,,
2026,C00914721,BILL BLEDSOE FOR CONGRESS,P,H,REP,,,H6SC05210,REP,H
2026,C00914739,SENDRA FOR CONGRESS,P,H,REP,,NONE,H6FL23170,REP,H
2026,C00914747,JACKIE NORRIS FOR US SENATE,P,S,DEM,,,S6IA00280,DEM,S
2026,C00914754,ANGELA GLASS,P,P,IND,,,P40008963,IND,P
2026,C00914762,TRACY HUNT FOR CONGRESS,P,H,DEM,,NONE,H6PA01199,DEM,H
2026,C00914770,GALLANT FOR CONGRESS,P,H,DEM,,CHRIS GALLANT VICTORY FUND,H6NY01159,DEM,H
2026,C00914788,DOWNSTATE FORWARD,U,N,,,,,,
2026,C00914796,GETS IT DONE PAC,U,O,,,TEAM GAINES,,,
2026,C00914804,CARRIE BUCK FOR CONGRESS,P,H,REP,,GOP WINNING WOMEN 2026,H6NV01331,REP,H
2026,C00914812,CITIZENS FOR WILLIAM VOLNY,P,H,DEM,,NONE,H6IL07453,DEM,H
2026,C00914820,JAKE LEVINE FOR CONGRESS,P,H,DEM,,NONE,H6CA32207,DEM,H
2026,C00914838,VALLEY-WESTSIDE UNITED PAC,U,O,,,,,,
2026,C00914846,COMMITTEE TO ELECT SEAN BROWN,P,S,DEM,,NONE,,,
2026,C00914853,PATRICK ROBB FOR CA 20,P,H,DEM,,NONE,H6CA20210,DEM,H
2026,C00914861,GRAYZEL FOR CONGRESS,P,H,DEM,,,H6NJ11195,DEM,H
2026,C00914879,CAPPELLO FOR CONGRESS,P,H,DEM,,NONE,H6NY17221,DEM,H
2026,C00914887,MARK DAVIS FOR FLORIDA,P,H,NPA,,NONE,H6FL06365,NPA,H
2026,C00914895,BURCHETT LUNA VICTORY FUND,J,H,,,,,,
2026,C00914903,FRIENDS OF ORRICK QUICK FOR US SENATE,P,S,DEM,,NONE,S6NC00423,DEM,S
2026,C00914911,PETE BARLOW FOR CONGRESS,P,H,DEM,,NONE,H6VA06165,DEM,H
2026,C00914929,CHAOS INDUSTRIES INC POLITICAL ACTION COMMITTEE (CHAOS PAC),U,N,,C,CHAOS INDUSTRIES INC,,,
2026,C00914937,ELWARTOWSKI FOR CONGRESS,P,H,REP,,,H6IN04201,REP,H
2026,C00914945,BEVERLY BARRETT COMMITTEE,P,H,REP,,NONE,,,
2026,C00914952,SEAN FOR VIRGINIA,P,H,DEM,,,H6VA01257,DEM,H
2026,C00914960,RED PEAKS PAC,U,O,,,,,,
2026,C00914986,RYAN BINKLEY FOR CONGRESS,P,H,REP,,NONE,H6TX32159,REP,H
2026,C00914994,STANDING TOGETHER FOR UTAH,U,O,,,NONE,,,
2026,C00915009,CITIZENS FOR CARROLL CARES CAMPAIGN,U,U,,,NONE,,,
2026,C00915025,BRIAN JORDAN FOR CONGRESS,P,H,IND,,NONE,H6MD05271,IND,H
2026,C00915033,KAMAL FOR MICHIGAN SENATE,P,S,REP,,NONE,S6MI00491,REP,S
2026,C00915041,ANGIE FOR FLORIDA,P,S,DEM,,NONE,S6FL00830,DEM,S
2026,C00915058,PATRIOT FUELS USA PAC,D,N,,,,,,
2026,C00915066,WALKER VICTORY FUND,J,N,,,,,,
2026,C00915074,FRANCESCO FRANKIE FONSECA FOR US CONGRESS,P,H,IND,,NONE,,,
2026,C00915082,HAMP REDMOND FOR US CONGRESS,P,H,,,,H4SC02071,REP,H
2026,C00915090,ALABAMA CONSERVATIVE COALITION,U,V,,,,,,
2026,C00915108,THE NEW DAY COALITION,U,O,,,,,,
2026,C00915116,PROTECTING ANIMALS WITH SOLUTIONS PAC,U,O,,,NONE,,,
2026,C00915124,MEGAN O'ROURKE FOR CONGRESS,P,H,DEM,,,H6NJ07276,DEM,H
2026,C00915132,ADAM SCHWARZE VICTORY FUND,J,N,,,NONE,,,
2026,C00915140,ROUNDS VICTORY COMMITTEE,J,N,,,NONE,,,
2026,C00915157,"CONSTANCE ""CONNIE"" JOHNSON FOR UNITED STATES SENATOR FOR NC 2026",P,S,DEM,,,S6NC00431,OTH,S
2026,C00915165,LUCAS YOUNGERBERG FOR CONGRESS,P,H,IND,,,H6MN01224,IND,H
2026,C00915173,4THE56,U,O,,,NONE,,,
2026,C00915181,FELLOWSHIP PAC,U,O,,,,,,
2026,C00915199,TIME TO LEAD PAC,U,O,,,,,,
2026,C00915207,DORY FOR CONGRESS,P,H,DEM,,NONE,H6CA32215,DEM,H
2026,C00915215,AMERICAN DAWOODI BOHRAS PAC,U,N,,C,AMERICAN DAWOODI BOHRAS,,,
2026,C00915231,HOCEVAR FOR CONGRESS,P,H,IND,,NONE,H6AR03144,IND,H
2026,C00915249,LAST TIME SHEILA ROBINSON 2028,P,P,IND,,NONE,P40007957,IND,P
2026,C00915256,THE LAST TIME SHEILA ROBINSON 2028,P,P,IND,,NONE,P40007957,IND,P
2026,C00915264,MAKE AMERICA GO AWAY,U,O,,,NONE,,,
2026,C00915272,"FAITH, HONOR, & COURAGE",J,N,,,NONE,,,
2026,C00915280,DEAN FOR ILLINOIS,P,S,DEM,,NONE,S6IL00623,DEM,S
2026,C00915298,NEW BLUE CHARTER,U,N,,,NEW BLUE CHARTER,,,
2026,C00915306,KENTUCKY FORWARD PAC,U,V,,,NONE,,,
2026,C00915314,TJ STEPHENS FOR SENATE,P,S,NPA,,NONE,S6MI00509,NPA,S
2026,C00915322,MIKE FRANCE CT2,P,H,REP,,,H2CT02161,REP,H
2026,C00915330,HEALTHCARE INSTITUTE OF NEW JERSEY (HINJ) FEDERAL PAC INC,U,N,,T,HEALTHCARE INSTITUTE OF NEW JERSEY (HINJ),,,
2026,C00915348,MADARIS GRANT CONGRESSIONAL EXPLORATORY COMMITTEE,P,H,DEM,,NONE,,,
2026,C00915355,ROOTED WITH THE PEOPLE,J,N,,,NONE,,,
2026,C00915363,ONYX,U,V,,,NONE,,,
2026,C00915371,RAISE THE FLOOR,U,O,,,ONYX,,,
2026,C00915389,ALIX CHRISTOPHER TOULME JR. FOR HOUSE 2026,P,H,FED,,NONE,,,
2026,C00915397,TEXANS FOR REGIN VANBURG,P,H,DEM,,NONE,H6TX21269,DEM,H
2026,C00915405,CARJUZAA FOR CONGRESS,P,H,DEM,,NONE,H6CA08231,DEM,H
2026,C00915413,JOHN WHETSTONE FOR CONGRESS,P,H,DEM,,,H6IN04219,DEM,H
2026,C00915421,WARRIORS FOR ZERO-DISPARITY EQUALITY,U,O,,,,,,
2026,C00915439,LEGAL WITH SIGEL,P,H,DEM,,NONE,H6ME02155,DEM,H
2026,C00915447,CHANGE FOR MONROE,U,O,,,NONE,,,
2026,C00915454,JUSTICE FOR ALL NATIONAL COMMITTEE,U,X,IND,,,,,
2026,C00915462,EDWARD CODELIA FOR CONGRESS,P,H,IND,,NONE,,,
2026,C00915470,CHRISTOPHER RECTOR FOR CONGRESS,P,H,DEM,,NONE,H6IN08301,DEM,H
2026,C00915488,MIKE WILEY FOR US SENATE,P,S,UN,,,,,
2026,C00915496,ART WILLIAMS FOR CONGRESS,P,H,DEM,,NONE,,,
2026,C00915504,CLAYTON HARBISON FOR THE PEOPLE,P,H,DEM,,NONE,H6MO08209,DEM,H
2026,C00915512,FIGHT4MICHIGAN,U,O,,,NONE,,,
2026,C00915520,THE AMERICAN IDEALS PAC,U,O,,,NONE,,,
2026,C00915538,VOLUNTEER OHIO TO ELECT REPUBLICANS,U,V,,,,,,
2026,C00915546,ADAM VELK FOR CONGRESS,P,H,DEM,,,H6TN02162,DEM,H
2026,C00915553,MAX DIAZ FOR CONGRESS,P,H,DEM,,,H6SC01243,DEM,H
2026,C00915561,HARI LAMBA CONGRESSIONAL EXPLORATORY COMMITTEE,P,H,DEM,,,H6CA08249,DEM,H
2026,C00915579,HISPANIC NEXT GENERATION PAC,U,N,,,NONE,,,
2026,C00915587,GOLDEN STATE VOICES UNITED,U,O,,,NONE,,,
2026,C00915595,GOVERNMENT THAT WORKS PAC,U,V,,,,,,
2026,C00915603,RISE WITH PODER PAC,U,N,,,NONE,,,
2026,C00915611,WILL FURRY FOR CONGRESS,P,H,REP,,,H6FL06373,REP,H
2026,C00915629,FIRE REPUBLICANS,U,N,,,DIRT ROAD DEMOCRATS PAC,,,
2026,C00915637,MITCHELL BERMAN FOR CONGRESS,P,H,DEM,,NONE,H6WI01283,DEM,H
2026,C00915645,JOSH TUREK FOR IOWA,P,S,DEM,,THE BENCH FUND,S6IA00298,DEM,S
2026,C00915652,THOMAS FISHER FOR CONGRESS,P,H,DEM,,NONE,H6IL07438,DEM,H
2026,C00915660,KEEP THE SENATE,J,N,,,,,,
2026,C00915678,HASSAN FOR CONGRESS,P,H,DEM,,,H6MI13296,DEM,H
2026,C00915686,GORDON CHAFFIN FOR CONGRESS,P,H,DEM,,NONE,H6DC01038,DEM,H
2026,C00915728,NEBRASKANS OVER POLITICIANS,U,V,,,NONE,,,
2026,C00915736,PRO-CHOICE DEMOCRATS,U,N,,,ELECT DEMOCRATIC WOMEN,,,
2026,C00915801,MO FOR CONGRESS,P,H,DEM,,NONE,H6VA08278,DEM,H
2026,C00915827,COWBOY VICTORY COMMITTEE III (CVC III),J,N,,,,,,
2026,C00915868,KENNEDY MORELLE VICTORY FUND,J,H,,,,,,
2026,C00915884,JOHN BRAUN FOR CONGRESS,P,H,REP,,DEFEND OUR MAJORITY,H6WA03275,REP,H
2026,C00915892,WICKER FOR CONGRESS,P,H,REP,,NONE,H6IL05200,REP,H
2026,C00915900,PAUL LYAL DELLINGER FOR CONGRESS,P,H,DEM,,NONE,H6FL08270,DEM,H
2026,C00915918,VOTEVETS HELLCAT VICTORY FUND,J,N,,,,,,
2026,C00915926,PRIMUS FOR US HOUSE IA #2,P,H,DEM,,,H6IA02203,DEM,H
2026,C00915934,CHRISTY DAVIS FOR KANSAS 2026,P,S,DEM,,NONE,S6KS00247,DEM,S
2026,C00915942,COOPER OSSOFF VICTORY FUND,J,N,,,NONE,,,
2026,C00915959,CERETTA FOR GEORGIA,P,H,DEM,,NONE,H6GA12080,DEM,H
2026,C00915967,COMMON SENSE RECOVERY PROJECT,U,N,,,NONE,,,
2026,C00915975,AISHA FOR MICHIGAN,P,H,DEM,,NONE,H6MI11225,DEM,H
2026,C00915983,ELIZABETH LEE FOR CONGRESS,P,H,DEM,,NONE,H6AZ05240,DEM,H
2026,C00915991,MARK SMITH FOR CONGRESS,P,H,REP,,NONE,H6SC01250,REP,H
2026,C00916007,A NEW BIRMINGHAM PAC,U,O,,,,,,
2026,C00916015,TEAM DANIEL FOR CONGRESS,P,H,REP,,NONE,H6TX18414,REP,H
2026,C00916023,BEN FOR US,P,H,REP,,,S6NM01129,REP,S
2026,C00916031,BO FOR OREGON,P,H,DEM,,,H6OR04252,DEM,H
2026,C00916049,THE FRIENDS OF RICHARD H DAVIS,P,H,DEM,,NONE,H6TX14173,DEM,H
2026,C00916056,THE COMMITTEE TO ELECT MICHAEL SCOTT NOACK FOR CONGRESS,P,H,REP,,NONE,H6IL02389,REP,H
2026,C00916064,RICK CROSSON FOR CONGRESS,P,H,DEM,,NONE,H6WI08205,DEM,H
2026,C00916072,ORCHARD THERAPEUTICS NORTH AMERICA POLITICAL ACTION COMMITTEE,B,N,,C,ORCHARD THERAPEUTICS NORTH AMERICA,,,
2026,C00916080,FRIENDS OF JAKEYA JOHNSON,P,H,DEM,,NONE,H6MD04332,DEM,H
2026,C00916098,ZETA GLOBAL HOLDINGS CORP. EMPLOYEE PAC,U,N,,C,ZETA GLOBAL HOLDINGS CORP.,,,
2026,C00916106,KORTNEY OLDHAM FOR CONGRESS,P,H,DEM,,NONE,H6WI06159,DEM,H
2026,C00916114,LEADING THE FUTURE,U,O,,,NONE,,,
2026,C00916122,VINCENT THOMPSON CAMPAIGN FUND,P,S,DEM,,NONE,S6KY00310,DEM,S
2026,C00916130,UNITY SOLUTIONS PAC,U,O,,,NONE,,,
2026,C00916171,ERICA 4 OK 2026,P,H,DEM,,NONE,H6OK01227,DEM,H
2026,C00916189,DAIRA FOR MAINE,P,S,DEM,,,S6ME00365,DEM,S
2026,C00916197,GRAY WHITESIDES VICTORY FUND,J,H,,,,,,
2026,C00916213,DAVID CURTIS 2028,P,P,UN,,,P00011247,UN,P
2026,C00916221,ERIC MOYER FOR CONGRESS,P,H,DEM,,,H6NE01135,DEM,H
2026,C00916247,TEA TIME POLITICAL ASSOCIATION,U,N,,,NONE,,,
2026,C00916254,AMERICAN REVOLUTION PARTY COMMITTEE,U,X,IND,,NONE,,,
2026,C00916262,JOHN LEMONDES FOR CONGRESS,P,H,REP,,NONE,H6NY22171,REP,H
2026,C00916270,BRIAN SPRAGUE FOR CONGRESS,P,H,REP,,NONE,H6TX12144,REP,H
2026,C00916288,FRIENDS OF SHERROD BROWN,P,S,DEM,,,S6OH00163,DEM,S
2026,C00916296,OHIO GRASSROOTS VICTORY FUND,J,N,,,NONE,,,
2026,C00916304,OHIO SENATE VICTORY 2026,J,N,,,NONE,,,
2026,C00916312,DAN WEBER FOR TEXAS,P,H,DEM,,NONE,H6TX21277,DEM,H
2026,C00916320,LIFE & LIBERTY PAC,U,O,,,NONE,,,
2026,C00916338,GEORGIA SENATE VICTORY 2026,J,N,,,NONE,,,
2026,C00916346,RICHARD CARRIZALES FOR CONGRESS,P,H,DEM,,,H6MI02232,DEM,H
2026,C00916353,BRIGHT GREEN,U,N,,,NONE,,,
2026,C00916361,COMMITTEE TO ELECT KEITH HANOFF,P,H,REP,,,H6NV01349,REP,H
2026,C00916379,ANTI-ZIONIST AMERICA PAC,U,W,,,NONE,,,
2026,C00916387,WARRIOR PAC,J,N,,,NONE,,,
2026,C00916395,AMMAR FOR CONGRESS,P,H,DEM,,NONE,H8CA50098,DEM,H
2026,C00916403,BRASHAD HASLEY FOR US SENATE,P,S,DEM,,,S6CO00473,DEM,S
2026,C00916411,FRIENDS OF HOAN HUYNH AND ESTHER KIM VARET,J,H,,,,,,
2026,C00916429,JEFFRIES BATTLEGROUND PROTECTION FUND,J,N,,,,,,
2026,C00916437,GRAHAM FOR MAINE,P,S,DEM,,NONE,S6ME00373,DEM,S
2026,C00916445,FRIENDS OF JOY HOOVER,P,H,DEM,,NONE,H6NV01356,DEM,H
2026,C00916452,LINDSAY FOR IOWA,P,H,DEM,,IMPOSSIBLE TO INEVITABLE,H6IA02211,DEM,H
2026,C00916460,BRUNSWICK CORPORATION MARINE POLICY POLITICAL ACTION COMMITTEE,U,N,,C,BRUNSWICK CORPORATION,,,
2026,C00916478,KYAH CREEKMORE FOR CONGRESS,P,H,DEM,,NONE,H6NC05141,DEM,H
2026,C00916486,ZEESHAN FOR TEXAS,P,H,DEM,,NONE,H6TX33074,DEM,H
2026,C00916494,PXP2,U,V,,,,,,
2026,C00916502,FRIENDS OF NOEL DBA ETHANFORARKANSAS,P,S,DEM,,,S6AR00173,DEM,S
2026,C00916536,KENTUCKY PARTY,U,X,OTH,,,,,
2026,C00916544,PEOPLE FOR OLA,P,H,REP,,,,,
2026,C00916551,STEVE DOWELL FOR CONGRESS,P,H,REP,,NONE,H6TX31128,REP,H
2026,C00916569,PRESERVING FREEDOM FOR AMERICANS,U,O,,,NONE,,,
2026,C00916577,ALLIANCE FOR YOUTH POWER,U,O,,,NONE,,,
2026,C00916585,JOHN DURESKY FOR CONGRESS,P,H,DEM,,NONE,H6WA04190,DEM,H
2026,C00916593,QUALITY TILE,J,N,,,NONE,,,
2026,C00916601,CLAUDE KEISSIEH FOR CONGRESS,P,H,DEM,,NONE,H6CA41323,DEM,H
2026,C00916619,JAMEE DECIO CONGRESSIONAL CAMPAIGN COMMITTEE,P,H,DEM,,,H6IN02189,DEM,H
2026,C00916627,ADOLPH DAGAN FOR CONGRESS,P,H,REP,,NONE,H6TN07302,REP,H
2026,C00916635,MANGERIS4THEPEOPLE2026 - DOUGLAS MANGERIS,P,H,LIB,,NONE,H4CO04215,LIB,H
2026,C00916643,HOLD THE SENATE,J,N,,,NONE,,,
2026,C00916650,CHARLIE NGUYEN FOR CONGRESS,P,H,REP,,,H6CA45167,REP,H
2026,C00916668,KARISHMA FOR SENATE,P,S,DEM,,NONE,S6NH00182,DEM,S
2026,C00916676,LISA D RAMIREZ FOR CONGRESS,P,H,DEM,,,H6CA40382,DEM,H
2026,C00916684,"ELIZABETH GIRARD FOR CONGRESS, INC.",P,H,REP,,,H6NH01396,REP,H
2026,C00916692,AMERICAN MISSION,U,O,,,,,,
2026,C00916700,FIGHT AND WIN FUND,J,N,,,NONE,,,
2026,C00916718,I STAND WITH BORK FOR PRESIDENT,P,P,IND,,NONE,P80008154,IND,P
2026,C00916726,JOE LEURS FOR U.S. CONGRESS,P,H,REP,,NONE,H6TN07310,REP,H
2026,C00916734,COMMITTEE TO ELECT JONATHAN BAILEY FOR AZ STATE SENATE,P,S,DEM,,NONE,,,
2026,C00916742,ELECTING WOMEN NATIONAL CAPITAL REGION PAC,U,V,,,,,,
2026,C00916759,DANIEL JAOUEN FOR PRESIDENT,P,P,IND,,NONE,P80008162,IND,P
2026,C00916767,SAM POLAN FOR CONGRESS,P,H,DEM,,,H6IL09343,DEM,H
2026,C00916775,RHETT FOR ALABAMA,P,H,REP,,NONE,H6AL01086,REP,H
2026,C00916783,JAMES BROADWATER FOR US CONGRESS (TX-12),P,H,REP,,NONE,,,
2026,C00916791,KINGS COUNTY YOUNG DEMOCRATS FEDERAL,U,X,DEM,,NONE,,,
2026,C00916809,FRIENDS OF WILLIAM LAWRENCE,P,H,DEM,,NONE,H6MI07298,DEM,H
2026,C00916817,CONSERVATIVE ACTION PAC,U,O,,,NONE,,,
2026,C00916825,BECAUSE REAL AMERICANS NEVER DOUBT OUR NATION,D,N,,,BRANDON HERRERA VICTORY COMMITTEE,,,
2026,C00916833,JULES ROBERSON AND THE OKLAHOMA FIGHT,P,H,DEM,,NONE,H6OK03249,DEM,H
2026,C00916841,TIM CYWINSKI FOR CONGRESS,P,H,DEM,,NONE,H6VA01273,DEM,H
2026,C00916858,"DEFEND THE DREAM PAC, INC.",U,O,,,NONE,,,
2026,C00916866,COMMITTEE TO ELECT JULLIE KELLEY,P,H,REP,,NONE,H6OH06178,REP,H
2026,C00916874,KUNKLE FOR CONGRESS TX-34,P,H,REP,,NONE,H2TX34220,REP,H
2026,C00916890,ROBERT ALLEN-LOTT FOR GEORGIA,A,H,REP,,NONE,H0GA08123,REP,H
